,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,109851,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,139848269931.16287,143440125285.11392,True,,3,,,,2024-12-24T04:22:00.000Z,0.9986172736681705,132686982708.96071,7.3713,0.01151717,-0.0402303,-0.14387715,-0.26085997,-0.08796184,-0.13314572,139654898045.86826,4.2183,143241786846.84,,2024-12-24T04:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-12-23 23:24:42.512265
3,52,XRP,XRP,xrp,1486,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",100000000000.0,57252380420.0,99986807248.0,False,,4,,,,2024-12-24T04:24:00.000Z,2.2489343078206327,8332445358.228182,-31.9206,0.55209593,1.00541917,-9.0976627,53.02657401,327.08248602,279.69848646,128756842530.93625,3.8891,224893430782.06,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:42.512265
4,1839,BNB,BNB,bnb,2315,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144007559.94,144007559.94,False,,5,,,,2024-12-24T04:24:00.000Z,691.5860845931693,1613910755.076659,26.6499,-0.10079003,3.78839563,-4.05220486,4.72285575,16.79527505,14.14436808,99593624530.72073,3.0082,99593624530.72,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:42.512265
5,5426,Solana,SOL,solana,814,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,479448463.2612182,590791564.6446582,True,,6,,,,2024-12-24T04:23:00.000Z,189.72785330033858,4301711070.080112,-1.5648,0.80682376,1.39999503,-11.48788002,-26.40104374,9.49161504,25.14511663,90964727702.69717,2.7476,112089615307.98,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.512265
6,74,Dogecoin,DOGE,dogecoin,1132,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,147328516383.70526,147328516383.70526,True,,7,,,,2024-12-24T04:23:00.000Z,0.32155540139959515,3789968884.266697,-13.9743,0.49324332,0.17409134,-19.80875341,-26.63064072,131.29566594,191.63614889,47374280223.36918,1.4309,47374280223.37,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.512265
7,3408,USDC,USDC,usd-coin,24108,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,43080726920.67175,43080726920.67175,False,,8,,,,2024-12-24T04:23:00.000Z,0.9999739657777146,9297426084.88755,36.7323,0.00208715,-0.00691863,0.00633245,0.00508607,-0.00728558,0.00137962,43079605347.45088,1.3012,43079605347.45,,2024-12-24T04:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-12-23 23:24:42.512265
8,2010,Cardano,ADA,cardano,1418,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season']",45000000000.0,35126169612.19378,44995107818.69111,False,,9,,,,2024-12-24T04:23:00.000Z,0.9117917694056593,1178359515.2425597,-1.0856,0.67025687,-0.0693184,-14.85871172,-15.24169199,166.49726026,135.23701784,32027752343.145466,0.9674,41030629623.25,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.512265
9,1958,TRON,TRX,tron,1088,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season']",,86213409889.18996,86213408763.61142,True,,10,,,,2024-12-24T04:23:00.000Z,0.2517337783071123,1084653016.2520466,-13.0879,0.1913587,0.88497008,-14.19719665,16.73980641,52.16956673,66.61785981,21702827412.145546,0.6555,21702827128.8,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.512265
10,5805,Avalanche,AVAX,avalanche,829,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409840930.0781284,448177230.0781284,False,,11,,,,2024-12-24T04:23:00.000Z,38.77463297957646,752731770.7720579,36.3008,1.28056221,2.45240671,-20.83584913,-8.49206992,47.41222299,39.46214227,15891431643.787687,0.4802,27752893884.83,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.512265
11,1975,Chainlink,LINK,chainlink,1906,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,638099970.4527867,1000000000.0,False,,12,,,,2024-12-24T04:24:00.000Z,24.107816346118618,1374242059.5211186,53.5434,0.72857587,3.34049586,-15.18091576,34.20851797,104.20486049,97.59591734,15383196898.139498,0.4647,24107816346.12,,2024-12-24T04:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-12-23 23:24:42.512265
12,11419,Toncoin,TON,toncoin,644,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2551936101.6733584,5118129285.3813305,True,,13,3414166606.0,19095927609.381035,,2024-12-24T04:23:00.000Z,5.593144627395209,228848660.44803372,-2.4217,0.34016409,1.68337085,-7.87066474,-13.32980189,9.95302344,-3.56184877,14273347696.53022,0.4313,28626437314.84,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.512265
13,20947,Sui,SUI,sui,494,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2927660018.558888,10000000000.0,False,,14,,,,2024-12-24T04:24:00.000Z,4.640507400178018,2296220479.9323645,2.6557,0.47314131,4.87090362,-0.2583557,32.47460191,144.16726058,164.54204728,13585827981.327833,0.4104,46405074001.78,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:42.512265
14,5994,Shiba Inu,SHIB,shiba-inu,921,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589255470241972.5,589508561464511.5,False,,15,,,,2024-12-24T04:23:00.000Z,2.2323242450661845e-05,657048986.2816447,-2.1943,0.56933909,0.64188862,-17.06158865,-17.07167565,26.36119053,48.32681238,13154092727.590307,0.3973,13159742544.31,,2024-12-24T04:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-12-23 23:24:42.512265
0,1,Bitcoin,BTC,bitcoin,11850,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19800340.0,19800340.0,False,,1,,,,2024-12-24T04:23:00.000Z,94192.05797631083,59862541627.71376,22.0798,0.28293104,-2.03219143,-11.57731518,-4.14890405,39.17247463,46.30108899,1865034773230.6663,56.3337,1978033217502.53,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.822488
1,1027,Ethereum,ETH,ethereum,9720,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120458692.0293685,120458692.0293685,True,,2,,,,2024-12-24T04:24:00.000Z,3399.5981697750876,31384713438.79443,12.6577,0.52826892,1.44611226,-15.22199186,-0.7728441,35.87076477,28.92702494,409511148956.5421,12.3745,409511148956.54,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:42.822488
2,825,Tether USDt,USDT,tether,109851,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,139848269931.16287,143440125285.11392,True,,3,,,,2024-12-24T04:22:00.000Z,0.9986172736681705,132686982708.96071,7.3713,0.01151717,-0.0402303,-0.14387715,-0.26085997,-0.08796184,-0.13314572,139654898045.86826,4.2183,143241786846.84,,2024-12-24T04:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-12-23 23:24:42.822488
3,52,XRP,XRP,xrp,1486,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",100000000000.0,57252380420.0,99986807248.0,False,,4,,,,2024-12-24T04:24:00.000Z,2.2489343078206327,8332445358.228182,-31.9206,0.55209593,1.00541917,-9.0976627,53.02657401,327.08248602,279.69848646,128756842530.93625,3.8891,224893430782.06,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:42.822488
4,1839,BNB,BNB,bnb,2315,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144007559.94,144007559.94,False,,5,,,,2024-12-24T04:24:00.000Z,691.5860845931693,1613910755.076659,26.6499,-0.10079003,3.78839563,-4.05220486,4.72285575,16.79527505,14.14436808,99593624530.72073,3.0082,99593624530.72,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:42.822488
5,5426,Solana,SOL,solana,814,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,479448463.2612182,590791564.6446582,True,,6,,,,2024-12-24T04:23:00.000Z,189.72785330033858,4301711070.080112,-1.5648,0.80682376,1.39999503,-11.48788002,-26.40104374,9.49161504,25.14511663,90964727702.69717,2.7476,112089615307.98,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.822488
6,74,Dogecoin,DOGE,dogecoin,1132,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,147328516383.70526,147328516383.70526,True,,7,,,,2024-12-24T04:23:00.000Z,0.32155540139959515,3789968884.266697,-13.9743,0.49324332,0.17409134,-19.80875341,-26.63064072,131.29566594,191.63614889,47374280223.36918,1.4309,47374280223.37,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.822488
7,3408,USDC,USDC,usd-coin,24108,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,43080726920.67175,43080726920.67175,False,,8,,,,2024-12-24T04:23:00.000Z,0.9999739657777146,9297426084.88755,36.7323,0.00208715,-0.00691863,0.00633245,0.00508607,-0.00728558,0.00137962,43079605347.45088,1.3012,43079605347.45,,2024-12-24T04:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-12-23 23:24:42.822488
8,2010,Cardano,ADA,cardano,1418,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season']",45000000000.0,35126169612.19378,44995107818.69111,False,,9,,,,2024-12-24T04:23:00.000Z,0.9117917694056593,1178359515.2425597,-1.0856,0.67025687,-0.0693184,-14.85871172,-15.24169199,166.49726026,135.23701784,32027752343.145466,0.9674,41030629623.25,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.822488
9,1958,TRON,TRX,tron,1088,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season']",,86213409889.18996,86213408763.61142,True,,10,,,,2024-12-24T04:23:00.000Z,0.2517337783071123,1084653016.2520466,-13.0879,0.1913587,0.88497008,-14.19719665,16.73980641,52.16956673,66.61785981,21702827412.145546,0.6555,21702827128.8,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.822488
10,5805,Avalanche,AVAX,avalanche,829,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409840930.0781284,448177230.0781284,False,,11,,,,2024-12-24T04:23:00.000Z,38.77463297957646,752731770.7720579,36.3008,1.28056221,2.45240671,-20.83584913,-8.49206992,47.41222299,39.46214227,15891431643.787687,0.4802,27752893884.83,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.822488
11,1975,Chainlink,LINK,chainlink,1906,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,638099970.4527867,1000000000.0,False,,12,,,,2024-12-24T04:24:00.000Z,24.107816346118618,1374242059.5211186,53.5434,0.72857587,3.34049586,-15.18091576,34.20851797,104.20486049,97.59591734,15383196898.139498,0.4647,24107816346.12,,2024-12-24T04:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-12-23 23:24:42.822488
12,11419,Toncoin,TON,toncoin,644,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2551936101.6733584,5118129285.3813305,True,,13,3414166606.0,19095927609.381035,,2024-12-24T04:23:00.000Z,5.593144627395209,228848660.44803372,-2.4217,0.34016409,1.68337085,-7.87066474,-13.32980189,9.95302344,-3.56184877,14273347696.53022,0.4313,28626437314.84,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:42.822488
13,20947,Sui,SUI,sui,494,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2927660018.558888,10000000000.0,False,,14,,,,2024-12-24T04:24:00.000Z,4.640507400178018,2296220479.9323645,2.6557,0.47314131,4.87090362,-0.2583557,32.47460191,144.16726058,164.54204728,13585827981.327833,0.4104,46405074001.78,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:42.822488
14,5994,Shiba Inu,SHIB,shiba-inu,921,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589255470241972.5,589508561464511.5,False,,15,,,,2024-12-24T04:23:00.000Z,2.2323242450661845e-05,657048986.2816447,-2.1943,0.56933909,0.64188862,-17.06158865,-17.07167565,26.36119053,48.32681238,13154092727.590307,0.3973,13159742544.31,,2024-12-24T04:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-12-23 23:24:42.822488
0,1,Bitcoin,BTC,bitcoin,11850,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19800340.0,19800340.0,False,,1,,,,2024-12-24T04:23:00.000Z,94192.05797631083,59862541627.71376,22.0798,0.28293104,-2.03219143,-11.57731518,-4.14890405,39.17247463,46.30108899,1865034773230.6663,56.3337,1978033217502.53,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:43.126664
1,1027,Ethereum,ETH,ethereum,9720,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120458692.0293685,120458692.0293685,True,,2,,,,2024-12-24T04:24:00.000Z,3399.5981697750876,31384713438.79443,12.6577,0.52826892,1.44611226,-15.22199186,-0.7728441,35.87076477,28.92702494,409511148956.5421,12.3745,409511148956.54,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:43.126664
2,825,Tether USDt,USDT,tether,109851,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,139848269931.16287,143440125285.11392,True,,3,,,,2024-12-24T04:22:00.000Z,0.9986172736681705,132686982708.96071,7.3713,0.01151717,-0.0402303,-0.14387715,-0.26085997,-0.08796184,-0.13314572,139654898045.86826,4.2183,143241786846.84,,2024-12-24T04:22:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-12-23 23:24:43.126664
3,52,XRP,XRP,xrp,1486,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",100000000000.0,57252380420.0,99986807248.0,False,,4,,,,2024-12-24T04:24:00.000Z,2.2489343078206327,8332445358.228182,-31.9206,0.55209593,1.00541917,-9.0976627,53.02657401,327.08248602,279.69848646,128756842530.93625,3.8891,224893430782.06,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:43.126664
4,1839,BNB,BNB,bnb,2315,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144007559.94,144007559.94,False,,5,,,,2024-12-24T04:24:00.000Z,691.5860845931693,1613910755.076659,26.6499,-0.10079003,3.78839563,-4.05220486,4.72285575,16.79527505,14.14436808,99593624530.72073,3.0082,99593624530.72,,2024-12-24T04:24:00.000Z,,,,,,2024-12-23 23:24:43.126664
5,5426,Solana,SOL,solana,814,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,479448463.2612182,590791564.6446582,True,,6,,,,2024-12-24T04:23:00.000Z,189.72785330033858,4301711070.080112,-1.5648,0.80682376,1.39999503,-11.48788002,-26.40104374,9.49161504,25.14511663,90964727702.69717,2.7476,112089615307.98,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:43.126664
6,74,Dogecoin,DOGE,dogecoin,1132,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,147328516383.70526,147328516383.70526,True,,7,,,,2024-12-24T04:23:00.000Z,0.32155540139959515,3789968884.266697,-13.9743,0.49324332,0.17409134,-19.80875341,-26.63064072,131.29566594,191.63614889,47374280223.36918,1.4309,47374280223.37,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:43.126664
7,3408,USDC,USDC,usd-coin,24108,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,43080726920.67175,43080726920.67175,False,,8,,,,2024-12-24T04:23:00.000Z,0.9999739657777146,9297426084.88755,36.7323,0.00208715,-0.00691863,0.00633245,0.00508607,-0.00728558,0.00137962,43079605347.45088,1.3012,43079605347.45,,2024-12-24T04:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-12-23 23:24:43.126664
8,2010,Cardano,ADA,cardano,1418,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season']",45000000000.0,35126169612.19378,44995107818.69111,False,,9,,,,2024-12-24T04:23:00.000Z,0.9117917694056593,1178359515.2425597,-1.0856,0.67025687,-0.0693184,-14.85871172,-15.24169199,166.49726026,135.23701784,32027752343.145466,0.9674,41030629623.25,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:43.126664
9,1958,TRON,TRX,tron,1088,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season']",,86213409889.18996,86213408763.61142,True,,10,,,,2024-12-24T04:23:00.000Z,0.2517337783071123,1084653016.2520466,-13.0879,0.1913587,0.88497008,-14.19719665,16.73980641,52.16956673,66.61785981,21702827412.145546,0.6555,21702827128.8,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:43.126664
10,5805,Avalanche,AVAX,avalanche,829,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409840930.0781284,448177230.0781284,False,,11,,,,2024-12-24T04:23:00.000Z,38.77463297957646,752731770.7720579,36.3008,1.28056221,2.45240671,-20.83584913,-8.49206992,47.41222299,39.46214227,15891431643.787687,0.4802,27752893884.83,,2024-12-24T04:23:00.000Z,,,,,,2024-12-23 23:24:43.126664
